"date","price","receive_count","sent_count","avg_fee","blocksize","btchashrate","OIL","ecr20_transfers","GOLD","searches","hashrate","marketcap","difficulty","s&p500","transactionfee","transactions","tweet_count","unique_adresses","VIX","UVYX"
2019-09-04,175.01,220915,152319,0.13,20683,79786349.9315495,56.26,459338,1593.3,3,175086.6283,18832.5988768603,2226.923,2937.78,5.36606366121006e+20,714432,3783,74604258,17.33,308.8
2019-09-05,174.38,241754,171065,0.15,21712,88354011.6691656,56.3,472840,1558.8,3,178184.2536,18767.1825102806,2237.012,2976,6.83625581690154e+20,769872,3841,74672450,16.27,291.5
2019-09-06,169.47,230681,175349,0.16,22022,88354011.6691656,56.52,464042,1549.2,3,172733.3243,18241.0551627216,2177.12,2978.71,7.29965679931923e+20,768500,3601,74737414,15,278.1
2019-09-07,178.32,208010,154761,0.18,19515,88354011.6691656,56.52,415984,1549.2,3,181098.5111,19196.0582660325,2277.902,2978.71,6.78309666092547e+20,677445,3396,74792066,15,278.1
2019-09-08,181.67,204750,152038,0.2,19207,94779757.9723776,56.52,423009,1549.2,3,180477.091,19559.1398271834,2283.717,2978.71,7.26611953083257e+20,675137,3290,74846497,15,278.1
2019-09-09,180.84,234466,172609,0.2,21393,94779757.9723776,57.85,473428,1545.5,3,177112.0631,19472.2247871938,2243.437,2978.43,8.32393931196388e+20,756508,3667,74908829,15.27,274.3
2019-09-10,180.01,210418,158553,0.24,19760,94779757.9723776,57.4,416121,1534,3,178378.5661,19385.2827784516,2260.805,2979.39,9.16930693463298e+20,691617,4014,74965530,15.2,273
2019-09-11,178.48,214969,166494,0.22,19801,98528109.9825847,55.75,415999,1538.3,3,179039.046,19222.9349528225,2262.207,3000.93,8.68766728814777e+20,705292,3854,75025560,14.61,266.1
2019-09-12,181.19,221270,169792,0.24,20315,98528109.9825847,55.09,443881,1544.1,3,185563.6201,19517.2831540841,2328.303,3009.57,9.62059439753368e+20,723726,4229,75090756,14.22,256.5
2019-09-13,181.56,192883,148283,0.25,17954,98528109.9825847,54.85,379468,1537.3,3,181414.6861,19559.5663459312,2319.702,3007.39,8.7114181007985e+20,623470,3865,75148460,13.74,251.1
2019-09-14,188.9,195676,149517,0.29,17794,91618125.6260619,54.85,384653,1537.3,3,184795.162,20352.8824201094,2319.335,3007.39,9.55764587474667e+20,628467,3397,75202158,13.74,251.1
2019-09-15,189.48,200342,150762,0.29,18290,91618125.6260619,54.85,368022,1537.3,4,183581.7865,20417.9363324288,2320.624,3007.39,9.69794892864245e+20,633961,3606,75258357,13.74,251.1
2019-09-16,197.85,230634,174431,0.27,20696,91618125.6260619,62.9,431494,1549.1,4,189304.7567,21322.5835650328,2359.482,2997.96,1.00941096267425e+21,733010,4515,75322527,14.67,256.5
2019-09-17,207.9,219109,159148,0.37,19884,87480532.8558527,59.34,408000,1550.9,4,192000.1552,22408.5061062844,2422.786,3005.7,1.22312474121486e+21,681814,4583,75382725,14.44,254.6
2019-09-18,210.5,220930,165769,0.38,20004,87480532.8558527,58.11,407914,1552.9,4,196018.5435,22691.6302508281,2449.169,3006.73,1.29519244256508e+21,708743,4314,75444047,13.95,242.1
2019-09-19,221.01,217168,152109,0.47,20232,87480532.8558527,58.13,411236,1543.2,4,190494.7857,23827.5592035347,2426.113,3006.79,1.46047504692222e+21,692484,4520,75499190,14.05,236.1
2019-09-20,218.26,224810,175721,0.45,20405,89253786.9002281,58.09,424953,1552.6,4,193637.0258,23534.0571641219,2425.024,2992.07,1.46801563146029e+21,717128,4428,75566874,15.32,253.4
2019-09-21,215.1,174247,140087,0.42,17460,89253786.9002281,58.09,335591,1552.6,4,198978.4597,23196.2459259656,2507.547,2992.07,1.1539662433121e+21,596973,3540,75624230,15.32,253.4
2019-09-22,211.23,161802,132595,0.33,17263,89253786.9002281,58.09,331726,1552.6,3,192734.9286,22781.7520861303,2450.669,2992.07,8.9518175940861e+20,576563,3226,75677791,15.32,253.4
2019-09-23,200.97,169085,147508,0.41,18540,67383653.6862649,58.64,387685,1568.9,3,199333.536,21677.9297953247,2492.39,2991.78,1.31477421872369e+21,639394,4044,75729950,14.91,250.4
2019-09-24,166.47,195568,171138,0.36,21929,67383653.6862649,57.29,415267,1577.4,3,191290.0079,17958.7540671816,2455.789,2966.6,1.54168226515015e+21,709522,4297,75799626,17.049999,267.8
2019-09-25,170.22,181729,168238,0.41,20201,67383653.6862649,56.49,387690,1549.3,3,196682.8169,18365.6178619706,2472.126,2984.87,1.62778344789188e+21,677675,4238,75866556,15.96,258.3
2019-09-26,166.06,183844,149571,0.31,19594,102155715.0684,56.41,375216,1552.3,3,197297.1021,17919.0197776744,2503.888,2977.62,1.2193935116565e+21,657676,3938,75924950,16.07,261.6
2019-09-27,174.39,182833,147329,0.35,18864,102155715.0684,55.91,382874,1548.3,3,194629.5574,18820.2209262609,2483.532,2961.79,1.23959012376134e+21,623632,3882,75981296,17.219999,272.1
2019-09-28,174.14,177582,133508,0.35,17824,102155715.0684,55.91,358931,1548.3,3,195699.3392,18795.5970854556,2475.973,2961.79,1.21459692532257e+21,607857,3516,76027716,17.219999,272.1
2019-09-29,169.68,157304,129887,0.32,17629,86263992.570523,55.91,337290,1548.3,3,194449.6847,18316.5157281225,2451.547,2961.79,1.13188586602438e+21,591986,3650,76078608,17.219999,272.1
2019-09-30,181.47,189906,149642,0.27,20424,86263992.570523,54.07,395222,1514.5,3,193290.9662,19591.6556026153,2461.362,2976.74,1.01474149350943e+21,683924,4510,76147749,16.24,260.4
2019-10-01,176.39,196926,140289,0.14,21073,86263992.570523,53.62,450722,1530.2,3,194142.7961,19045.6082800434,2449.823,2940.25,5.10519279421007e+20,645073,3797,76268956,18.559999,276.2
2019-10-02,181.06,192702,136657,0.14,20496,93875521.3267456,52.64,521071,1549,3,188135.7534,19552.2692177931,2412.068,2887.61,4.8510578116524e+20,627137,3513,76383600,20.559999,305.8
2019-10-03,175.17,167070,132282,0.18,20571,93875521.3267456,52.45,527876,1552.5,3,186885.8356,18918.5838946303,2373.851,2910.63,6.44288279765409e+20,615189,3434,76487422,19.120001,288.1
2019-10-04,176.21,164523,129572,0.15,20375,93875521.3267456,52.81,542328,1551.9,3,188236.163,19033.2887394909,2385.742,2952.01,4.95206673212367e+20,590197,3327,76573759,17.040001,264.5
2019-10-05,176.9,171705,134115,0.13,17833,100218461.956931,52.81,362531,1551.9,3,188788.1289,19110.2156622844,2387.834,2952.01,4.27436529489671e+20,595118,3532,76659168,17.040001,264.5
2019-10-06,170.26,165986,122007,0.12,17138,100218461.956931,52.81,554835,1551.9,3,189711.3362,18395.2195179006,2393.554,2952.01,3.90611190603793e+20,571769,3141,76816732,17.040001,264.5
2019-10-07,180.49,178427,144493,0.13,20757,100218461.956931,52.75,437015,1543.7,3,187555.9301,19502.9062353247,2398.939,2938.79,4.38560662555172e+20,629382,4045,76910360,17.860001,268.5
2019-10-08,181.09,188596,153140,0.12,21786,102755638.209005,52.63,464679,1543.1,3,186244.7815,19570.1595644384,2388.888,2893.06,4.66796129900169e+20,710373,4242,77010435,20.280001,300.7
2019-10-09,193.43,220596,165391,0.15,23163,102755638.209005,52.59,502235,1552.3,3,185639.6907,20906.3238006397,2368.818,2919.4,5.69675094447032e+20,751354,4426,77108748,18.639999,284.2
2019-10-10,191.73,209369,154925,0.14,21463,102755638.209005,53.55,449708,1540.9,3,188842.2452,20725.1474768559,2418.256,2938.13,4.98838043446028e+20,706127,4622,77221687,17.57,270.6
2019-10-11,180.94,212022,145866,0.12,21115,100875176.08461,54.7,460189,1529.8,3,193819.3686,19561.2261132019,2473.559,2970.27,4.69916381281247e+20,702673,4516,77321621,15.58,246.1
2019-10-12,180.09,182023,132932,0.11,19119,100875176.08461,54.7,430362,1529.8,3,187123.4417,19471.7311569534,2408.74,2970.27,3.91504583309413e+20,634450,3769,77412449,15.58,246.1
2019-10-13,181.37,164534,125881,0.12,17463,100875176.08461,54.7,359455,1529.8,3,192904.6556,19612.5634242847,2461.158,2970.27,3.7637228512471e+20,566845,3706,77490256,15.58,246.1
2019-10-14,186.96,186829,142151,0.13,20292,87295825.4578357,53.59,453676,1539.1,3,188728.8483,20219.5492566675,2411.799,2966.15,4.4469585102169e+20,650601,4193,77593961,14.57,234.4
2019-10-15,180.74,194524,154097,0.12,21538,87295825.4578357,52.81,444098,1525.1,3,199635.4789,19549.3184623844,2516.193,2995.68,4.66904748070423e+20,690703,4525,77697481,13.54,224.8
2019-10-16,174.76,190031,143033,0.11,21974,87295825.4578357,53.36,470877,1535.4,3,193962.352,18904.8366404438,2492.318,2989.69,4.55449565818279e+20,694589,3991,77788178,13.68,220.6
2019-10-17,177.5,188901,142901,0.11,22039,96995361.6198175,53.93,467584,1539.8,3,193195.3343,19203.6002008594,2486.53,2997.95,4.31511495884489e+20,703704,3714,77880981,13.79,218.6
2019-10-18,173.29,208511,161226,0.11,22807,96995361.6198175,53.78,478931,1535,3,187021.2994,18750.4297182922,2407.067,2986.2,4.62716782333963e+20,733646,3365,77989323,14.25,217.8
2019-10-19,172.37,188899,146646,0.11,20248,96995361.6198175,53.78,415711,1535,3,193141.7473,18653.1818848341,2483.621,2986.2,4.13375987115214e+20,665170,3221,78076894,14.25,217.8
2019-10-20,175.84,170398,130249,0.13,18765,94408818.643289,53.78,405234,1535,2,193542.0555,19031.043612315,2480.646,2986.2,4.45683716212835e+20,612341,3403,78142886,14.25,217.8
2019-10-21,174.64,189322,151339,0.12,20915,94408818.643289,53.31,460519,1529.3,2,186014.7475,18903.4734472125,2417.52,3006.72,4.64133945000863e+20,678528,3275,78220129,14,209.2
2019-10-22,171.64,191582,148104,0.13,22240,94408818.643289,54.16,493948,1528.8,2,187596.6071,18581.0538486912,2392.023,2995.99,5.35165152981328e+20,726230,3874,78290055,14.46,214
2019-10-23,162.72,188855,148509,0.15,24468,109144376.317496,55.97,500347,1537.1,2,194378.8577,17617.594403475,2482.166,3004.52,6.89667742694486e+20,736388,3813,78362088,14.01,210.4
2019-10-24,161.07,188745,143507,0.12,23565,109144376.317496,56.23,485860,1546.2,2,189521.9698,17441.0762427891,2458.663,3010.29,5.34224825736828e+20,724917,3751,78438894,13.71,205.5
2019-10-25,181.79,200617,145651,0.14,24096,109144376.317496,56.66,463776,1547.7,2,182920.1315,19687.0408481141,2422.857,3022.55,5.63583145272985e+20,741655,3962,78515151,12.65,195.7
2019-10-26,180.16,198347,145315,0.14,23163,95285003.0093039,56.66,450061,1547.7,2,187611.5163,19512.89578047,2436.074,3022.55,5.58225547565575e+20,716822,3715,78597369,12.65,195.7
2019-10-27,184.34,171497,134570,0.13,20478,95285003.0093039,56.66,421348,1547.7,3,182320.5677,19968.0094527794,2416.398,3022.55,4.43947594165053e+20,642955,3129,78665468,12.65,195.7
2019-10-28,182.09,197838,152078,0.13,23136,95285003.0093039,55.81,464255,1538.7,3,184699.5557,19726.6798227553,2406.581,3039.42,5.3447132182697e+20,721335,3710,78743661,13.11,198.5
2019-10-29,191.11,193002,150683,0.15,22707,90520752.8588387,55.54,443396,1533.5,3,185683.4638,20706.3631138847,2426.721,3036.89,5.52415442195059e+20,707622,4693,78817893,13.2,198.3
2019-10-30,183.52,193618,146791,0.14,22813,90520752.8588387,55.06,471237,1539.4,3,188925.8577,19886.422241615,2453.14,3046.77,5.62591704551321e+20,717618,4088,78887777,12.33,191.2
2019-10-31,182.59,192558,147010,0.13,23960,90520752.8588387,54.18,513774,1556.9,3,188955.653,19788.0416003772,2466.873,3037.56,5.35243828726596e+20,744118,4026,78970048,13.22,195
2019-11-01,183.4,193689,139541,0.13,22541,88478931.3657822,56.2,470965,1554.4,3,190522.2155,19878.2518823437,2464.977,3066.91,4.916812305436e+20,705019,3420,79048197,12.3,182
2019-11-02,183.45,165519,125263,0.12,19180,88478931.3657822,56.2,360540,1554.4,3,187497.2537,19886.0621340047,2463.468,3066.91,3.92108506847438e+20,590976,3428,79111842,12.3,182
2019-11-03,181.92,159710,119898,0.13,18029,89840145.6944865,56.2,356653,1554.4,3,186341.3478,19722.604141545,2427.241,3066.91,4.11123615261259e+20,571113,3582,79166882,12.3,182
2019-11-04,186.49,183840,139407,0.13,21459,89840145.6944865,56.54,425304,1554.8,3,183158.2215,20220.4861041953,2404.265,3078.27,4.79957987620127e+20,670783,4158,79227683,12.83,182.7
2019-11-05,188.96,214877,151368,0.13,23013,89840145.6944865,57.23,450284,1528,3,185653.8604,20490.780692985,2421.938,3074.62,5.07675379756366e+20,739254,3882,79309622,13.1,187.8
2019-11-06,191.24,194333,146530,0.13,22415,91737090.3690835,56.35,445169,1537.4,3,188146.3516,20740.5260520063,2461.888,3076.78,4.63924070300083e+20,707733,4159,79395989,12.62,186.8
2019-11-07,186.54,264438,145023,0.14,25894,91737090.3690835,57.15,506911,1511.7,3,187902.6798,20233.2284555269,2468.419,3085.18,6.60624229658788e+20,857371,3422,79492691,12.73,184.4
2019-11-08,183.85,195978,146741,0.13,21548,91737090.3690835,57.24,431770,1510.4,3,186125.1496,19943.8552505109,2440.986,3093.08,5.00791460927866e+20,699138,3196,79558600,12.07,178.5
2019-11-09,185.11,165355,127477,0.13,19819,104964271.994364,57.24,358884,1510.4,3,185629.0391,20082.9232471228,2469.338,3093.08,4.1589588371075e+20,604007,3074,79611653,12.07,178.5
2019-11-10,189.29,180311,129864,0.13,19801,104964271.994364,57.24,375401,1510.4,3,185993.7726,20538.8094522666,2523.534,3093.08,4.03374049866826e+20,609364,3065,79672495,12.07,178.5
2019-11-11,184.91,199172,157815,0.13,23472,104964271.994364,56.86,463906,1502.3,3,183827.7149,20065.8962040247,2492.579,3087.01,4.98673182647335e+20,710155,3789,79748042,12.69,177.8
2019-11-12,187.09,211467,144597,0.13,23057,85362510.3568626,56.8,439524,1498.6,3,186497.6129,20304.8407321853,2513.79,3091.84,4.81223546472793e+20,708660,3573,79815460,12.68,174.7
2019-11-13,188.1,206844,147298,0.13,22898,85362510.3568626,57.12,461155,1508.5,3,189834.3566,20416.8399648469,2565.169,3094.04,4.92616864491098e+20,713551,3679,79888914,13,176
2019-11-14,184.68,189695,151826,0.14,21895,85362510.3568626,56.77,449427,1518.5,3,185732.041,20047.9605484837,2516.821,3096.63,4.97247743221814e+20,679505,3658,79962601,13.05,172.4
2019-11-15,180.03,186461,139848,0.13,22444,93582603.9467827,57.72,455743,1513.6,3,184339.1196,19545.4494726984,2503.836,3120.46,4.79643487275844e+20,683049,4035,80017881,12.05,161.2
2019-11-16,182.61,165159,122591,0.12,19589,93582603.9467827,57.72,379056,1513.6,3,180723.6621,19827.8580844266,2454.342,3120.46,3.79951505903036e+20,596661,3536,80073988,12.05,161.2
2019-11-17,184.2,176832,117300,0.12,19970,93582603.9467827,57.72,380209,1513.6,3,185684.0567,20002.8394818937,2504.387,3120.46,4.02111509834007e+20,600168,3272,80127269,12.05,161.2
2019-11-18,178.23,194341,141679,0.15,24983,92950289.0552504,57.05,477720,1516.9,3,186160.7828,19356.7821645291,2534.157,3122.03,6.18224443406133e+20,734472,3759,80187610,12.46,160.8
2019-11-19,175.96,193183,145939,0.12,25545,92950289.0552504,55.21,496384,1519.2,3,175333.371,19112.4383960637,2410.311,3120.18,5.14580194545252e+20,735532,5559,80261631,12.86,163.2
2019-11-20,174.68,186688,136213,0.13,22934,92950289.0552504,57.11,442749,1518.1,3,173702.3998,18975.6132143187,2356.766,3108.46,5.08597206183188e+20,689771,4708,80328223,12.78,165.4
2019-11-21,161.18,209649,162033,0.16,28973,85127203.6530772,58.58,502016,1507.6,3,183109.0627,17511.1568770419,2455.856,3103.54,7.64870316334322e+20,762896,4012,80407772,13.13,166.4
2019-11-22,150.22,225652,152649,0.24,31687,85127203.6530772,57.77,485853,1508,3,178083.5605,16322.3077891431,2434.56,3110.29,1.24761868293834e+21,794748,4443,80484088,12.34,158.7
2019-11-23,152.42,170061,124164,0.1,23859,85127203.6530772,57.77,397958,1508,3,180500.2788,16563.2839541794,2440.567,3110.29,4.26844751724792e+20,631670,3602,80565319,12.34,158.7
2019-11-24,140.42,151191,114405,0.1,23468,80612882.2472322,57.77,393177,1508,3,180480.0363,15261.0321786869,2450.648,3110.29,4.26170439949827e+20,596880,3232,80626464,12.34,158.7
2019-11-25,146.22,196239,151886,0.19,30507,80612882.2472322,58.01,482402,1501.8,3,183588.536,15893.2008880856,2531.851,3133.64,9.83451890585947e+20,762888,3348,80712797,11.87,148.5
2019-11-26,148,177683,129870,0.15,30709,80612882.2472322,58.41,443883,1504.7,3,168897.623,16088.424327625,2453.388,3140.52,6.85816215734703e+20,679733,3539,80779825,11.54,145.4
2019-11-27,153.05,172054,126835,0.12,28400,105119198.450391,58.11,587688,1498.5,3,174877.5321,16639.2062725234,2522.862,3153.63,5.49528134124908e+20,674957,4156,80836445,11.75,144.2
2019-11-28,151.31,168613,124479,0.13,27609,105119198.450391,58.08,731422,1462.25,3,174311.4474,16451.8198338559,2538.431,3153.63,5.45171243593156e+20,623080,3137,80903547,11.75,144.2
2019-11-29,154.94,192510,126893,0.11,27639,105119198.450391,55.17,489936,1510.7,3,174000.1415,16848.3284628356,2538.604,3140.98,4.66649687104897e+20,670568,3912,80969801,12.62,148.4
2019-11-30,152.2,155004,116329,0.11,24380,89641525.0589222,55.17,501153,1510.7,3,176390.3669,16552.1951992688,2532.424,3140.98,4.06069891267932e+20,584871,3119,81048210,12.62,148.4
2019-12-01,151.36,164768,129962,0.12,25933,89641525.0589222,55.17,505746,1510.7,3,172298.0926,16462.61142163,2530.006,3140.98,4.91442702093313e+20,615069,3174,81118923,12.62,148.4
2019-12-02,149.36,204789,146954,0.11,27066,89641525.0589222,55.96,524586,1507.3,3,175854.8519,16246.8569898125,2538.232,3113.87,5.01688389429495e+20,681210,3678,81191681,14.91,158.7
2019-12-03,147.73,177379,134179,0.11,24340,107698810.682302,56.1,502134,1522.8,3,178911.143,16071.3024976934,2585.802,3093.2,4.35856745043069e+20,610528,3741,81255332,15.96,174.3
2019-12-04,145.73,180791,132981,0.11,29349,107698810.682302,58.43,539671,1518.7,3,175050.2398,15855.4337047072,2559.11,3112.76,4.86052553788432e+20,661004,3638,81308329,14.8,162.4
2019-12-05,148.32,178283,129616,0.1,24676,107698810.682302,58.43,464502,1521.7,3,172730.816,16138.974375315,2511.603,3117.43,4.17555309665927e+20,617647,3433,81384265,14.52,159.1
2019-12-06,149.06,169103,124333,0.1,23017,99217250.2997196,59.2,383231,1504.2,3,171233.5507,16221.2509818606,2492.348,3145.91,3.72493451991901e+20,573666,3141,81441816,13.62,151.2
2019-12-07,147.79,138856,104914,0.09,19382,99217250.2997196,59.2,356588,1504.2,3,176272.2813,16084.7938757597,2556.643,3145.91,3.08973700731052e+20,488124,3203,81490251,13.62,151.2
2019-12-08,151.06,125421,92083,0.09,20648,99217250.2997196,59.2,499871,1504.2,3,169367.0811,16442.4518149369,2486.122,3145.91,2.65098525128129e+20,440672,3404,81532790,13.62,151.2
2019-12-09,147.68,193267,134751,0.09,24920,94736471.2539258,59.02,520702,1505.6,3,172054.712,16076.291475855,2498.408,3135.96,3.81435427612885e+20,635462,3592,81599878,15.86,162.4
2019-12-10,145.92,177445,127426,0.1,25190,94736471.2539258,59.24,518485,1508.9,3,179249.6091,15886.44549,2569.205,3132.52,4.18738180177832e+20,631603,3201,81655811,15.68,162.7
2019-12-11,143.61,178868,123961,0.1,24671,94736471.2539258,58.76,417819,1515.8,3,171878.7392,15636.6307200497,2524.277,3141.63,4.28872788684744e+20,625349,3254,81713886,14.99,157.3
2019-12-12,145.05,171975,123829,0.1,24847,97296916.4229509,59.18,437543,1513.6,3,174150.7808,15795.1503027797,2506.936,3168.57,4.19127534481856e+20,635638,3032,81850119,13.94,144.5
2019-12-13,144.97,174064,125524,0.09,24562,97296916.4229509,60.07,410534,1523,3,174481.2401,15788.0949961503,2621.77,3168.8,3.98814109915863e+20,621511,3068,82008641,12.63,134.7
2019-12-14,142.18,146811,107350,0.09,23121,97296916.4229509,60.07,366696,1523,3,175955.0134,15485.7567362856,2848.513,3168.8,3.40902506530714e+20,551143,2683,82166809,12.63,134.7
2019-12-15,142.74,149564,108307,0.1,22918,100497472.884232,60.07,352143,1523,3,174569.0659,15548.2744115644,2805.574,3168.8,3.52163253058719e+20,526996,2489,82325394,12.63,134.7
2019-12-16,132.68,180305,128574,0.11,26804,100497472.884232,60.21,419466,1523.2,3,172713.111,14453.8719602388,2799.702,3191.45,5.02340850500567e+20,634682,2995,82432247,12.14,130.2
2019-12-17,122.11,169385,128292,0.13,27159,100497472.884232,60.94,416001,1523.5,3,165001.0049,13303.6832970634,2691.351,3192.52,6.67705801492542e+20,646999,2816,82513782,12.29,128.6
2019-12-18,133.07,179450,136609,0.11,28105,100622310.115052,60.93,433571,1521,3,157833.9578,14499.1432286509,2599.972,3191.14,5.70354672937134e+20,663295,3134,82602621,12.58,130.9
2019-12-19,128.31,175939,121368,0.09,27176,100622310.115052,61.22,406347,1526.6,3,157333.8268,13981.8356261391,2594.207,3205.37,4.31477175766939e+20,620140,3075,82686186,12.5,125.8
2019-12-20,128.58,171799,123866,0.09,27193,100622310.115052,60.44,396702,1523.1,3,152167.876,14012.5874008444,2527.842,3221.22,4.38282455843686e+20,614338,2523,82788461,12.51,128
